,trial_label,trial_path,sec,weight,saveFolder,simLabel,epsp,loc
979,grid_search_00979,/Users/romanbaravalle/Documents/Channelopathie...,apic_16,0.0005,./grid_batch,grid_search_00979,0.365518,0.5
980,grid_search_00980,/Users/romanbaravalle/Documents/Channelopathie...,apic_17,0.0005,./grid_batch,grid_search_00980,0.405331,0.5
981,grid_search_00981,/Users/romanbaravalle/Documents/Channelopathie...,apic_18,0.0005,./grid_batch,grid_search_00981,0.368014,0.5
982,grid_search_00982,/Users/romanbaravalle/Documents/Channelopathie...,apic_19,0.0005,./grid_batch,grid_search_00982,0.344082,0.5
983,grid_search_00983,/Users/romanbaravalle/Documents/Channelopathie...,apic_2,0.0005,./grid_batch,grid_search_00983,0.415869,0.5
984,grid_search_00984,/Users/romanbaravalle/Documents/Channelopathie...,apic_20,0.0005,./grid_batch,grid_search_00984,0.34067,0.5
985,grid_search_00985,/Users/romanbaravalle/Documents/Channelopathie...,apic_21,0.0005,./grid_batch,grid_search_00985,0.331646,0.5
986,grid_search_00986,/Users/romanbaravalle/Documents/Channelopathie...,apic_22,0.0005,./grid_batch,grid_search_00986,0.296379,0.5
987,grid_search_00987,/Users/romanbaravalle/Documents/Channelopathie...,apic_23,0.0005,./grid_batch,grid_search_00987,0.30091,0.5
988,grid_search_00988,/Users/romanbaravalle/Documents/Channelopathie...,apic_24,0.0005,./grid_batch,grid_search_00988,0.336957,0.5
989,grid_search_00989,/Users/romanbaravalle/Documents/Channelopathie...,apic_25,0.0005,./grid_batch,grid_search_00989,0.315765,0.5
990,grid_search_00990,/Users/romanbaravalle/Documents/Channelopathie...,apic_26,0.0005,./grid_batch,grid_search_00990,0.311905,0.5
991,grid_search_00991,/Users/romanbaravalle/Documents/Channelopathie...,apic_27,0.0005,./grid_batch,grid_search_00991,0.336479,0.5
992,grid_search_00992,/Users/romanbaravalle/Documents/Channelopathie...,apic_28,0.0005,./grid_batch,grid_search_00992,0.315521,0.5
993,grid_search_00993,/Users/romanbaravalle/Documents/Channelopathie...,apic_29,0.0005,./grid_batch,grid_search_00993,0.315748,0.5
994,grid_search_00994,/Users/romanbaravalle/Documents/Channelopathie...,apic_3,0.0005,./grid_batch,grid_search_00994,0.449124,0.5
995,grid_search_00995,/Users/romanbaravalle/Documents/Channelopathie...,apic_30,0.0005,./grid_batch,grid_search_00995,0.334645,0.5
996,grid_search_00996,/Users/romanbaravalle/Documents/Channelopathie...,apic_31,0.0005,./grid_batch,grid_search_00996,0.316811,0.5
997,grid_search_00997,/Users/romanbaravalle/Documents/Channelopathie...,apic_32,0.0005,./grid_batch,grid_search_00997,0.297932,0.5
998,grid_search_00998,/Users/romanbaravalle/Documents/Channelopathie...,apic_33,0.0005,./grid_batch,grid_search_00998,0.292382,0.5
999,grid_search_00999,/Users/romanbaravalle/Documents/Channelopathie...,apic_34,0.0005,./grid_batch,grid_search_00999,0.308495,0.5
1000,grid_search_01000,/Users/romanbaravalle/Documents/Channelopathie...,apic_35,0.0005,./grid_batch,grid_search_01000,0.276337,0.5
1001,grid_search_01001,/Users/romanbaravalle/Documents/Channelopathie...,apic_36,0.0005,./grid_batch,grid_search_01001,0.286217,0.5
1002,grid_search_01002,/Users/romanbaravalle/Documents/Channelopathie...,apic_37,0.0005,./grid_batch,grid_search_01002,0.251789,0.5
1003,grid_search_01003,/Users/romanbaravalle/Documents/Channelopathie...,apic_38,0.0005,./grid_batch,grid_search_01003,0.272335,0.5
1004,grid_search_01004,/Users/romanbaravalle/Documents/Channelopathie...,apic_39,0.0005,./grid_batch,grid_search_01004,0.246367,0.5
1005,grid_search_01005,/Users/romanbaravalle/Documents/Channelopathie...,apic_4,0.0005,./grid_batch,grid_search_01005,0.385046,0.5
1006,grid_search_01006,/Users/romanbaravalle/Documents/Channelopathie...,apic_40,0.0005,./grid_batch,grid_search_01006,0.267244,0.5
1007,grid_search_01007,/Users/romanbaravalle/Documents/Channelopathie...,apic_41,0.0005,./grid_batch,grid_search_01007,0.26195,0.5
1008,grid_search_01008,/Users/romanbaravalle/Documents/Channelopathie...,apic_42,0.0005,./grid_batch,grid_search_01008,0.255913,0.5
1009,grid_search_01009,/Users/romanbaravalle/Documents/Channelopathie...,apic_43,0.0005,./grid_batch,grid_search_01009,0.222259,0.5
1010,grid_search_01010,/Users/romanbaravalle/Documents/Channelopathie...,apic_44,0.0005,./grid_batch,grid_search_01010,0.194184,0.5
1011,grid_search_01011,/Users/romanbaravalle/Documents/Channelopathie...,apic_45,0.0005,./grid_batch,grid_search_01011,0.194184,0.5
1012,grid_search_01012,/Users/romanbaravalle/Documents/Channelopathie...,apic_46,0.0005,./grid_batch,grid_search_01012,0.208858,0.5
1013,grid_search_01013,/Users/romanbaravalle/Documents/Channelopathie...,apic_47,0.0005,./grid_batch,grid_search_01013,0.232461,0.5
1014,grid_search_01014,/Users/romanbaravalle/Documents/Channelopathie...,apic_48,0.0005,./grid_batch,grid_search_01014,0.172043,0.5
1015,grid_search_01015,/Users/romanbaravalle/Documents/Channelopathie...,apic_49,0.0005,./grid_batch,grid_search_01015,0.122283,0.5
1016,grid_search_01016,/Users/romanbaravalle/Documents/Channelopathie...,apic_5,0.0005,./grid_batch,grid_search_01016,0.428531,0.5
1017,grid_search_01017,/Users/romanbaravalle/Documents/Channelopathie...,apic_50,0.0005,./grid_batch,grid_search_01017,0.122283,0.5
1018,grid_search_01018,/Users/romanbaravalle/Documents/Channelopathie...,apic_51,0.0005,./grid_batch,grid_search_01018,0.143852,0.5
1019,grid_search_01019,/Users/romanbaravalle/Documents/Channelopathie...,apic_52,0.0005,./grid_batch,grid_search_01019,0.259859,0.5
1020,grid_search_01020,/Users/romanbaravalle/Documents/Channelopathie...,apic_53,0.0005,./grid_batch,grid_search_01020,0.243011,0.5
1021,grid_search_01021,/Users/romanbaravalle/Documents/Channelopathie...,apic_54,0.0005,./grid_batch,grid_search_01021,0.245953,0.5
1022,grid_search_01022,/Users/romanbaravalle/Documents/Channelopathie...,apic_55,0.0005,./grid_batch,grid_search_01022,0.230283,0.5
1023,grid_search_01023,/Users/romanbaravalle/Documents/Channelopathie...,apic_56,0.0005,./grid_batch,grid_search_01023,0.220223,0.5
1024,grid_search_01024,/Users/romanbaravalle/Documents/Channelopathie...,apic_57,0.0005,./grid_batch,grid_search_01024,0.193754,0.5
1025,grid_search_01025,/Users/romanbaravalle/Documents/Channelopathie...,apic_58,0.0005,./grid_batch,grid_search_01025,0.19565,0.5
1026,grid_search_01026,/Users/romanbaravalle/Documents/Channelopathie...,apic_59,0.0005,./grid_batch,grid_search_01026,0.218852,0.5
1027,grid_search_01027,/Users/romanbaravalle/Documents/Channelopathie...,apic_6,0.0005,./grid_batch,grid_search_01027,0.413644,0.5
1028,grid_search_01028,/Users/romanbaravalle/Documents/Channelopathie...,apic_60,0.0005,./grid_batch,grid_search_01028,0.201259,0.5
1029,grid_search_01029,/Users/romanbaravalle/Documents/Channelopathie...,apic_61,0.0005,./grid_batch,grid_search_01029,0.20755,0.5
1030,grid_search_01030,/Users/romanbaravalle/Documents/Channelopathie...,apic_62,0.0005,./grid_batch,grid_search_01030,0.197412,0.5
1031,grid_search_01031,/Users/romanbaravalle/Documents/Channelopathie...,apic_63,0.0005,./grid_batch,grid_search_01031,0.197412,0.5
1032,grid_search_01032,/Users/romanbaravalle/Documents/Channelopathie...,apic_64,0.0005,./grid_batch,grid_search_01032,0.229513,0.5
1033,grid_search_01033,/Users/romanbaravalle/Documents/Channelopathie...,apic_65,0.0005,./grid_batch,grid_search_01033,0.204564,0.5
1034,grid_search_01034,/Users/romanbaravalle/Documents/Channelopathie...,apic_66,0.0005,./grid_batch,grid_search_01034,0.154124,0.5
1035,grid_search_01035,/Users/romanbaravalle/Documents/Channelopathie...,apic_67,0.0005,./grid_batch,grid_search_01035,0.09423,0.5
1036,grid_search_01036,/Users/romanbaravalle/Documents/Channelopathie...,apic_68,0.0005,./grid_batch,grid_search_01036,0.063877,0.5
1037,grid_search_01037,/Users/romanbaravalle/Documents/Channelopathie...,apic_69,0.0005,./grid_batch,grid_search_01037,0.088004,0.5
1038,grid_search_01038,/Users/romanbaravalle/Documents/Channelopathie...,apic_7,0.0005,./grid_batch,grid_search_01038,0.397109,0.5
1039,grid_search_01039,/Users/romanbaravalle/Documents/Channelopathie...,apic_70,0.0005,./grid_batch,grid_search_01039,0.080743,0.5
1040,grid_search_01040,/Users/romanbaravalle/Documents/Channelopathie...,apic_71,0.0005,./grid_batch,grid_search_01040,0.064328,0.5
1041,grid_search_01041,/Users/romanbaravalle/Documents/Channelopathie...,apic_72,0.0005,./grid_batch,grid_search_01041,0.055765,0.5
1042,grid_search_01042,/Users/romanbaravalle/Documents/Channelopathie...,apic_73,0.0005,./grid_batch,grid_search_01042,0.046343,0.5
1043,grid_search_01043,/Users/romanbaravalle/Documents/Channelopathie...,apic_74,0.0005,./grid_batch,grid_search_01043,0.049491,0.5
1044,grid_search_01044,/Users/romanbaravalle/Documents/Channelopathie...,apic_75,0.0005,./grid_batch,grid_search_01044,0.052688,0.5
1045,grid_search_01045,/Users/romanbaravalle/Documents/Channelopathie...,apic_76,0.0005,./grid_batch,grid_search_01045,0.053606,0.5
1046,grid_search_01046,/Users/romanbaravalle/Documents/Channelopathie...,apic_77,0.0005,./grid_batch,grid_search_01046,0.082372,0.5
1047,grid_search_01047,/Users/romanbaravalle/Documents/Channelopathie...,apic_78,0.0005,./grid_batch,grid_search_01047,0.060424,0.5
1048,grid_search_01048,/Users/romanbaravalle/Documents/Channelopathie...,apic_79,0.0005,./grid_batch,grid_search_01048,0.030994,0.5
1049,grid_search_01049,/Users/romanbaravalle/Documents/Channelopathie...,apic_8,0.0005,./grid_batch,grid_search_01049,0.383124,0.5
1050,grid_search_01050,/Users/romanbaravalle/Documents/Channelopathie...,apic_80,0.0005,./grid_batch,grid_search_01050,0.042354,0.5
1051,grid_search_01051,/Users/romanbaravalle/Documents/Channelopathie...,apic_81,0.0005,./grid_batch,grid_search_01051,0.034256,0.5
1052,grid_search_01052,/Users/romanbaravalle/Documents/Channelopathie...,apic_82,0.0005,./grid_batch,grid_search_01052,0.029169,0.5
1053,grid_search_01053,/Users/romanbaravalle/Documents/Channelopathie...,apic_83,0.0005,./grid_batch,grid_search_01053,0.066379,0.5
1054,grid_search_01054,/Users/romanbaravalle/Documents/Channelopathie...,apic_84,0.0005,./grid_batch,grid_search_01054,0.048426,0.5
1055,grid_search_01055,/Users/romanbaravalle/Documents/Channelopathie...,apic_85,0.0005,./grid_batch,grid_search_01055,0.043333,0.5
1056,grid_search_01056,/Users/romanbaravalle/Documents/Channelopathie...,apic_86,0.0005,./grid_batch,grid_search_01056,0.031756,0.5
1057,grid_search_01057,/Users/romanbaravalle/Documents/Channelopathie...,apic_87,0.0005,./grid_batch,grid_search_01057,0.02825,0.5
1058,grid_search_01058,/Users/romanbaravalle/Documents/Channelopathie...,apic_88,0.0005,./grid_batch,grid_search_01058,0.023676,0.5
1059,grid_search_01059,/Users/romanbaravalle/Documents/Channelopathie...,apic_89,0.0005,./grid_batch,grid_search_01059,0.02323,0.5
1060,grid_search_01060,/Users/romanbaravalle/Documents/Channelopathie...,apic_9,0.0005,./grid_batch,grid_search_01060,0.348787,0.5
1061,grid_search_01061,/Users/romanbaravalle/Documents/Channelopathie...,apic_90,0.0005,./grid_batch,grid_search_01061,0.023342,0.5
1062,grid_search_01062,/Users/romanbaravalle/Documents/Channelopathie...,apic_91,0.0005,./grid_batch,grid_search_01062,0.02333,0.5
1063,grid_search_01063,/Users/romanbaravalle/Documents/Channelopathie...,apic_92,0.0005,./grid_batch,grid_search_01063,0.031458,0.5
1064,grid_search_01064,/Users/romanbaravalle/Documents/Channelopathie...,apic_93,0.0005,./grid_batch,grid_search_01064,0.023479,0.5
1065,grid_search_01065,/Users/romanbaravalle/Documents/Channelopathie...,apic_94,0.0005,./grid_batch,grid_search_01065,0.023034,0.5
1066,grid_search_01066,/Users/romanbaravalle/Documents/Channelopathie...,apic_95,0.0005,./grid_batch,grid_search_01066,0.037013,0.5
1067,grid_search_01067,/Users/romanbaravalle/Documents/Channelopathie...,apic_96,0.0005,./grid_batch,grid_search_01067,0.032008,0.5
1068,grid_search_01068,/Users/romanbaravalle/Documents/Channelopathie...,apic_97,0.0005,./grid_batch,grid_search_01068,0.032234,0.5
1069,grid_search_01069,/Users/romanbaravalle/Documents/Channelopathie...,apic_98,0.0005,./grid_batch,grid_search_01069,0.077392,0.5
1070,grid_search_01070,/Users/romanbaravalle/Documents/Channelopathie...,apic_99,0.0005,./grid_batch,grid_search_01070,0.061243,0.5
1071,grid_search_01071,/Users/romanbaravalle/Documents/Channelopathie...,dend_0,0.0005,./grid_batch,grid_search_01071,0.49193,0.5
1072,grid_search_01072,/Users/romanbaravalle/Documents/Channelopathie...,dend_1,0.0005,./grid_batch,grid_search_01072,0.467836,0.5
1073,grid_search_01073,/Users/romanbaravalle/Documents/Channelopathie...,dend_10,0.0005,./grid_batch,grid_search_01073,0.50476,0.5
1074,grid_search_01074,/Users/romanbaravalle/Documents/Channelopathie...,dend_100,0.0005,./grid_batch,grid_search_01074,0.481382,0.5
1075,grid_search_01075,/Users/romanbaravalle/Documents/Channelopathie...,dend_101,0.0005,./grid_batch,grid_search_01075,0.460477,0.5
1076,grid_search_01076,/Users/romanbaravalle/Documents/Channelopathie...,dend_102,0.0005,./grid_batch,grid_search_01076,0.430339,0.5
1077,grid_search_01077,/Users/romanbaravalle/Documents/Channelopathie...,dend_103,0.0005,./grid_batch,grid_search_01077,0.45067,0.5
1078,grid_search_01078,/Users/romanbaravalle/Documents/Channelopathie...,dend_104,0.0005,./grid_batch,grid_search_01078,0.474956,0.5
1079,grid_search_01079,/Users/romanbaravalle/Documents/Channelopathie...,dend_105,0.0005,./grid_batch,grid_search_01079,0.397264,0.5
1080,grid_search_01080,/Users/romanbaravalle/Documents/Channelopathie...,dend_106,0.0005,./grid_batch,grid_search_01080,0.391256,0.5
1081,grid_search_01081,/Users/romanbaravalle/Documents/Channelopathie...,dend_107,0.0005,./grid_batch,grid_search_01081,0.373824,0.5
1082,grid_search_01082,/Users/romanbaravalle/Documents/Channelopathie...,dend_108,0.0005,./grid_batch,grid_search_01082,0.472378,0.5
1083,grid_search_01083,/Users/romanbaravalle/Documents/Channelopathie...,dend_109,0.0005,./grid_batch,grid_search_01083,0.384947,0.5
1084,grid_search_01084,/Users/romanbaravalle/Documents/Channelopathie...,dend_11,0.0005,./grid_batch,grid_search_01084,0.469061,0.5
1085,grid_search_01085,/Users/romanbaravalle/Documents/Channelopathie...,dend_110,0.0005,./grid_batch,grid_search_01085,0.457449,0.5
1086,grid_search_01086,/Users/romanbaravalle/Documents/Channelopathie...,dend_111,0.0005,./grid_batch,grid_search_01086,0.281536,0.5
1087,grid_search_01087,/Users/romanbaravalle/Documents/Channelopathie...,dend_112,0.0005,./grid_batch,grid_search_01087,0.28217,0.5
1088,grid_search_01088,/Users/romanbaravalle/Documents/Channelopathie...,dend_12,0.0005,./grid_batch,grid_search_01088,0.497923,0.5
1089,grid_search_01089,/Users/romanbaravalle/Documents/Channelopathie...,dend_13,0.0005,./grid_batch,grid_search_01089,0.492119,0.5
1090,grid_search_01090,/Users/romanbaravalle/Documents/Channelopathie...,dend_14,0.0005,./grid_batch,grid_search_01090,0.442341,0.5
1091,grid_search_01091,/Users/romanbaravalle/Documents/Channelopathie...,dend_15,0.0005,./grid_batch,grid_search_01091,0.470674,0.5
1092,grid_search_01092,/Users/romanbaravalle/Documents/Channelopathie...,dend_16,0.0005,./grid_batch,grid_search_01092,0.463972,0.5
1093,grid_search_01093,/Users/romanbaravalle/Documents/Channelopathie...,dend_17,0.0005,./grid_batch,grid_search_01093,0.505035,0.5
1094,grid_search_01094,/Users/romanbaravalle/Documents/Channelopathie...,dend_18,0.0005,./grid_batch,grid_search_01094,0.481123,0.5
1095,grid_search_01095,/Users/romanbaravalle/Documents/Channelopathie...,dend_19,0.0005,./grid_batch,grid_search_01095,0.464754,0.5
1096,grid_search_01096,/Users/romanbaravalle/Documents/Channelopathie...,dend_2,0.0005,./grid_batch,grid_search_01096,0.464015,0.5
1097,grid_search_01097,/Users/romanbaravalle/Documents/Channelopathie...,dend_20,0.0005,./grid_batch,grid_search_01097,0.454822,0.5
1098,grid_search_01098,/Users/romanbaravalle/Documents/Channelopathie...,dend_21,0.0005,./grid_batch,grid_search_01098,0.434255,0.5
1099,grid_search_01099,/Users/romanbaravalle/Documents/Channelopathie...,dend_22,0.0005,./grid_batch,grid_search_01099,0.435007,0.5
1100,grid_search_01100,/Users/romanbaravalle/Documents/Channelopathie...,dend_23,0.0005,./grid_batch,grid_search_01100,0.454576,0.5
1101,grid_search_01101,/Users/romanbaravalle/Documents/Channelopathie...,dend_24,0.0005,./grid_batch,grid_search_01101,0.435012,0.5
1102,grid_search_01102,/Users/romanbaravalle/Documents/Channelopathie...,dend_25,0.0005,./grid_batch,grid_search_01102,0.425182,0.5
1103,grid_search_01103,/Users/romanbaravalle/Documents/Channelopathie...,dend_26,0.0005,./grid_batch,grid_search_01103,0.464561,0.5
1104,grid_search_01104,/Users/romanbaravalle/Documents/Channelopathie...,dend_27,0.0005,./grid_batch,grid_search_01104,0.433522,0.5
1105,grid_search_01105,/Users/romanbaravalle/Documents/Channelopathie...,dend_28,0.0005,./grid_batch,grid_search_01105,0.446835,0.5
1106,grid_search_01106,/Users/romanbaravalle/Documents/Channelopathie...,dend_29,0.0005,./grid_batch,grid_search_01106,0.491854,0.5
1107,grid_search_01107,/Users/romanbaravalle/Documents/Channelopathie...,dend_3,0.0005,./grid_batch,grid_search_01107,0.508701,0.5
1108,grid_search_01108,/Users/romanbaravalle/Documents/Channelopathie...,dend_30,0.0005,./grid_batch,grid_search_01108,0.465288,0.5
1109,grid_search_01109,/Users/romanbaravalle/Documents/Channelopathie...,dend_31,0.0005,./grid_batch,grid_search_01109,0.442774,0.5
1110,grid_search_01110,/Users/romanbaravalle/Documents/Channelopathie...,dend_32,0.0005,./grid_batch,grid_search_01110,0.478742,0.5
1111,grid_search_01111,/Users/romanbaravalle/Documents/Channelopathie...,dend_33,0.0005,./grid_batch,grid_search_01111,0.44593,0.5
1112,grid_search_01112,/Users/romanbaravalle/Documents/Channelopathie...,dend_34,0.0005,./grid_batch,grid_search_01112,0.435352,0.5
1113,grid_search_01113,/Users/romanbaravalle/Documents/Channelopathie...,dend_35,0.0005,./grid_batch,grid_search_01113,0.432151,0.5
1114,grid_search_01114,/Users/romanbaravalle/Documents/Channelopathie...,dend_36,0.0005,./grid_batch,grid_search_01114,0.403843,0.5
1115,grid_search_01115,/Users/romanbaravalle/Documents/Channelopathie...,dend_37,0.0005,./grid_batch,grid_search_01115,0.397613,0.5
1116,grid_search_01116,/Users/romanbaravalle/Documents/Channelopathie...,dend_38,0.0005,./grid_batch,grid_search_01116,0.431952,0.5
1117,grid_search_01117,/Users/romanbaravalle/Documents/Channelopathie...,dend_39,0.0005,./grid_batch,grid_search_01117,0.420743,0.5
1118,grid_search_01118,/Users/romanbaravalle/Documents/Channelopathie...,dend_4,0.0005,./grid_batch,grid_search_01118,0.500978,0.5
1119,grid_search_01119,/Users/romanbaravalle/Documents/Channelopathie...,dend_40,0.0005,./grid_batch,grid_search_01119,0.413012,0.5
1120,grid_search_01120,/Users/romanbaravalle/Documents/Channelopathie...,dend_41,0.0005,./grid_batch,grid_search_01120,0.380805,0.5
1121,grid_search_01121,/Users/romanbaravalle/Documents/Channelopathie...,dend_42,0.0005,./grid_batch,grid_search_01121,0.408168,0.5
1122,grid_search_01122,/Users/romanbaravalle/Documents/Channelopathie...,dend_43,0.0005,./grid_batch,grid_search_01122,0.382038,0.5
1123,grid_search_01123,/Users/romanbaravalle/Documents/Channelopathie...,dend_44,0.0005,./grid_batch,grid_search_01123,0.389629,0.5
1124,grid_search_01124,/Users/romanbaravalle/Documents/Channelopathie...,dend_45,0.0005,./grid_batch,grid_search_01124,0.391897,0.5
1125,grid_search_01125,/Users/romanbaravalle/Documents/Channelopathie...,dend_46,0.0005,./grid_batch,grid_search_01125,0.424287,0.5
1126,grid_search_01126,/Users/romanbaravalle/Documents/Channelopathie...,dend_47,0.0005,./grid_batch,grid_search_01126,0.398973,0.5
1127,grid_search_01127,/Users/romanbaravalle/Documents/Channelopathie...,dend_48,0.0005,./grid_batch,grid_search_01127,0.415844,0.5
1128,grid_search_01128,/Users/romanbaravalle/Documents/Channelopathie...,dend_49,0.0005,./grid_batch,grid_search_01128,0.387799,0.5
1129,grid_search_01129,/Users/romanbaravalle/Documents/Channelopathie...,dend_5,0.0005,./grid_batch,grid_search_01129,0.182285,0.5
1130,grid_search_01130,/Users/romanbaravalle/Documents/Channelopathie...,dend_50,0.0005,./grid_batch,grid_search_01130,0.391701,0.5
1131,grid_search_01131,/Users/romanbaravalle/Documents/Channelopathie...,dend_51,0.0005,./grid_batch,grid_search_01131,0.434994,0.5
1132,grid_search_01132,/Users/romanbaravalle/Documents/Channelopathie...,dend_52,0.0005,./grid_batch,grid_search_01132,0.429948,0.5
1133,grid_search_01133,/Users/romanbaravalle/Documents/Channelopathie...,dend_53,0.0005,./grid_batch,grid_search_01133,0.401571,0.5
1134,grid_search_01134,/Users/romanbaravalle/Documents/Channelopathie...,dend_54,0.0005,./grid_batch,grid_search_01134,0.401221,0.5
1135,grid_search_01135,/Users/romanbaravalle/Documents/Channelopathie...,dend_55,0.0005,./grid_batch,grid_search_01135,0.404467,0.5
1136,grid_search_01136,/Users/romanbaravalle/Documents/Channelopathie...,dend_56,0.0005,./grid_batch,grid_search_01136,0.428766,0.5
1137,grid_search_01137,/Users/romanbaravalle/Documents/Channelopathie...,dend_57,0.0005,./grid_batch,grid_search_01137,0.50976,0.5
1138,grid_search_01138,/Users/romanbaravalle/Documents/Channelopathie...,dend_58,0.0005,./grid_batch,grid_search_01138,0.489275,0.5
1139,grid_search_01139,/Users/romanbaravalle/Documents/Channelopathie...,dend_59,0.0005,./grid_batch,grid_search_01139,0.474326,0.5
1140,grid_search_01140,/Users/romanbaravalle/Documents/Channelopathie...,dend_6,0.0005,./grid_batch,grid_search_01140,0.120018,0.5
1141,grid_search_01141,/Users/romanbaravalle/Documents/Channelopathie...,dend_60,0.0005,./grid_batch,grid_search_01141,0.503404,0.5
1142,grid_search_01142,/Users/romanbaravalle/Documents/Channelopathie...,dend_61,0.0005,./grid_batch,grid_search_01142,0.482871,0.5
1143,grid_search_01143,/Users/romanbaravalle/Documents/Channelopathie...,dend_62,0.0005,./grid_batch,grid_search_01143,0.482555,0.5
1144,grid_search_01144,/Users/romanbaravalle/Documents/Channelopathie...,dend_63,0.0005,./grid_batch,grid_search_01144,0.50453,0.5
1145,grid_search_01145,/Users/romanbaravalle/Documents/Channelopathie...,dend_64,0.0005,./grid_batch,grid_search_01145,0.495214,0.5
1146,grid_search_01146,/Users/romanbaravalle/Documents/Channelopathie...,dend_65,0.0005,./grid_batch,grid_search_01146,0.47724,0.5
1147,grid_search_01147,/Users/romanbaravalle/Documents/Channelopathie...,dend_66,0.0005,./grid_batch,grid_search_01147,0.478715,0.5
1148,grid_search_01148,/Users/romanbaravalle/Documents/Channelopathie...,dend_67,0.0005,./grid_batch,grid_search_01148,0.475404,0.5
1149,grid_search_01149,/Users/romanbaravalle/Documents/Channelopathie...,dend_68,0.0005,./grid_batch,grid_search_01149,0.501482,0.5
1150,grid_search_01150,/Users/romanbaravalle/Documents/Channelopathie...,dend_69,0.0005,./grid_batch,grid_search_01150,0.484233,0.5
1151,grid_search_01151,/Users/romanbaravalle/Documents/Channelopathie...,dend_7,0.0005,./grid_batch,grid_search_01151,0.502115,0.5
1152,grid_search_01152,/Users/romanbaravalle/Documents/Channelopathie...,dend_70,0.0005,./grid_batch,grid_search_01152,0.454448,0.5
1153,grid_search_01153,/Users/romanbaravalle/Documents/Channelopathie...,dend_71,0.0005,./grid_batch,grid_search_01153,0.317302,0.5
1154,grid_search_01154,/Users/romanbaravalle/Documents/Channelopathie...,dend_72,0.0005,./grid_batch,grid_search_01154,0.435134,0.5
1155,grid_search_01155,/Users/romanbaravalle/Documents/Channelopathie...,dend_73,0.0005,./grid_batch,grid_search_01155,0.504518,0.5
1156,grid_search_01156,/Users/romanbaravalle/Documents/Channelopathie...,dend_74,0.0005,./grid_batch,grid_search_01156,0.488902,0.5
1157,grid_search_01157,/Users/romanbaravalle/Documents/Channelopathie...,dend_75,0.0005,./grid_batch,grid_search_01157,0.476465,0.5
1158,grid_search_01158,/Users/romanbaravalle/Documents/Channelopathie...,dend_76,0.0005,./grid_batch,grid_search_01158,0.448381,0.5
1159,grid_search_01159,/Users/romanbaravalle/Documents/Channelopathie...,dend_77,0.0005,./grid_batch,grid_search_01159,0.468803,0.5
1160,grid_search_01160,/Users/romanbaravalle/Documents/Channelopathie...,dend_78,0.0005,./grid_batch,grid_search_01160,0.446694,0.5
1161,grid_search_01161,/Users/romanbaravalle/Documents/Channelopathie...,dend_79,0.0005,./grid_batch,grid_search_01161,0.465511,0.5
1162,grid_search_01162,/Users/romanbaravalle/Documents/Channelopathie...,dend_8,0.0005,./grid_batch,grid_search_01162,0.471219,0.5
1163,grid_search_01163,/Users/romanbaravalle/Documents/Channelopathie...,dend_80,0.0005,./grid_batch,grid_search_01163,0.480239,0.5
1164,grid_search_01164,/Users/romanbaravalle/Documents/Channelopathie...,dend_81,0.0005,./grid_batch,grid_search_01164,0.444999,0.5
1165,grid_search_01165,/Users/romanbaravalle/Documents/Channelopathie...,dend_82,0.0005,./grid_batch,grid_search_01165,0.464703,0.5
1166,grid_search_01166,/Users/romanbaravalle/Documents/Channelopathie...,dend_83,0.0005,./grid_batch,grid_search_01166,0.452358,0.5
1167,grid_search_01167,/Users/romanbaravalle/Documents/Channelopathie...,dend_84,0.0005,./grid_batch,grid_search_01167,0.438596,0.5
1168,grid_search_01168,/Users/romanbaravalle/Documents/Channelopathie...,dend_85,0.0005,./grid_batch,grid_search_01168,0.418903,0.5
1169,grid_search_01169,/Users/romanbaravalle/Documents/Channelopathie...,dend_86,0.0005,./grid_batch,grid_search_01169,0.415616,0.5
1170,grid_search_01170,/Users/romanbaravalle/Documents/Channelopathie...,dend_87,0.0005,./grid_batch,grid_search_01170,0.497614,0.5
1171,grid_search_01171,/Users/romanbaravalle/Documents/Channelopathie...,dend_88,0.0005,./grid_batch,grid_search_01171,0.481736,0.5
1172,grid_search_01172,/Users/romanbaravalle/Documents/Channelopathie...,dend_89,0.0005,./grid_batch,grid_search_01172,0.412175,0.5
1173,grid_search_01173,/Users/romanbaravalle/Documents/Channelopathie...,dend_9,0.0005,./grid_batch,grid_search_01173,0.45414,0.5
1174,grid_search_01174,/Users/romanbaravalle/Documents/Channelopathie...,dend_90,0.0005,./grid_batch,grid_search_01174,0.449005,0.5
1175,grid_search_01175,/Users/romanbaravalle/Documents/Channelopathie...,dend_91,0.0005,./grid_batch,grid_search_01175,0.352501,0.5
1176,grid_search_01176,/Users/romanbaravalle/Documents/Channelopathie...,dend_92,0.0005,./grid_batch,grid_search_01176,0.347098,0.5
1177,grid_search_01177,/Users/romanbaravalle/Documents/Channelopathie...,dend_93,0.0005,./grid_batch,grid_search_01177,0.493398,0.5
1178,grid_search_01178,/Users/romanbaravalle/Documents/Channelopathie...,dend_94,0.0005,./grid_batch,grid_search_01178,0.478845,0.5
1179,grid_search_01179,/Users/romanbaravalle/Documents/Channelopathie...,dend_95,0.0005,./grid_batch,grid_search_01179,0.145019,0.5
1180,grid_search_01180,/Users/romanbaravalle/Documents/Channelopathie...,dend_96,0.0005,./grid_batch,grid_search_01180,0.052018,0.5
